mic_id,breakpoint,model,host_animal_common,.metric,.estimator,.estimate
spectinomycin,ecoff,Only-Binary,chicken,accuracy,binary,1
spectinomycin,ecoff,Only-Binary,chicken,f_meas,binary,1
spectinomycin,ecoff,Only-Binary,swine,spec,binary,1
spectinomycin,ecoff,Only-Binary,swine,sens,binary,0.8125
spectinomycin,ecoff,Only-Binary,swine,ppv,binary,1
spectinomycin,ecoff,Only-Binary,swine,npv,binary,0.7
spectinomycin,ecoff,Only-Binary,swine,accuracy,binary,0.8695652173913043
spectinomycin,ecoff,Only-Binary,swine,f_meas,binary,0.896551724137931
streptomycin,ecoff,Only-Binary,chicken,spec,binary,0.8333333333333334
streptomycin,ecoff,Only-Binary,chicken,sens,binary,0.9
streptomycin,ecoff,Only-Binary,chicken,ppv,binary,0.9473684210526316
streptomycin,ecoff,Only-Binary,chicken,npv,binary,0.7142857142857143
streptomycin,ecoff,Only-Binary,chicken,accuracy,binary,0.8846153846153846
streptomycin,ecoff,Only-Binary,chicken,f_meas,binary,0.9230769230769231
ticarcillin_clavulanic_acid,ecoff,Only-Binary,horse,spec,binary,0
ticarcillin_clavulanic_acid,ecoff,Only-Binary,horse,sens,binary,1
ticarcillin_clavulanic_acid,ecoff,Only-Binary,horse,ppv,binary,0.8275862068965517
ticarcillin_clavulanic_acid,ecoff,Only-Binary,horse,npv,binary,NA
ticarcillin_clavulanic_acid,ecoff,Only-Binary,horse,accuracy,binary,0.8275862068965517
ticarcillin_clavulanic_acid,ecoff,Only-Binary,horse,f_meas,binary,0.9056603773584906
